DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
7/24/2017 5:50,24.08,60.36,4.903,0.102,0.13,24577.27575,16556.96203,19003.17992
4/22/2017 10:00,16.25,85.7,0.069,131.9,116.0,33233.15393,19349.0835,16913.45455
3/13/2017 5:40,9.47,87.7,0.086,0.04,0.152,23566.97872,13887.80488,14969.03226
12/6/2017 2:30,7.56,78.7,0.082,0.062,0.145,21651.71103,17162.31973,9784.393758
11/2/2017 2:20,19.89,47.33,0.086,0.099,0.052,22744.61538,18115.28926,10669.87952
4/4/2017 6:00,14.18,88.1,0.067,0.044,0.122,22953.19699,13461.50713,12788.36364
9/20/2017 22:10,25.92,53.95,4.92,0.084,0.078,40511.15044,23426.19543,17738.91726
6/1/2017 12:10,23.83,59.62,4.921,879.0,65.24,34445.56291,21356.75676,16128.0
1/4/2017 18:10,14.57,72.3,0.079,7.03,7.05,43309.36709,27698.48024,25613.49398
10/20/2017 7:20,17.11,89.2,4.957,1.459,1.086,25888.49015,18145.64315,8111.854103
3/30/2017 3:30,14.81,77.1,4.913,0.04,0.137,24192.0,11839.02439,14655.48387
2/11/2017 15:30,14.43,65.44,0.099,295.3,272.6,33120.0,19933.1307,16903.71859
1/24/2017 13:00,14.59,34.76,0.091,559.0,615.2,32506.32911,20359.87842,18552.28916
11/8/2017 10:40,21.27,63.21,0.07,310.6,256.8,28110.76923,24738.84298,15388.91566
11/2/2017 0:20,20.22,45.93,0.082,0.088,0.07,26203.07692,21480.99174,12254.45783
7/19/2017 12:30,32.29,37.42,4.911,877.0,58.22,43968.63787,27770.88608,31999.33054
4/9/2017 19:00,15.58,81.9,0.065,61.26,60.38,39755.78041,19741.3442,27194.18182
4/22/2017 7:30,14.64,88.3,0.075,21.38,18.53,23548.41765,13751.12016,11828.36364
12/30/2017 11:40,13.93,42.19,0.077,436.9,38.19,30734.60076,25377.10954,9986.07443
10/30/2017 9:10,16.42,86.3,4.917,102.5,86.0,28119.38731,21555.18672,9611.671733
3/18/2017 10:10,11.54,83.1,0.085,192.2,178.1,31655.48936,18402.43902,14643.87097
9/13/2017 1:10,21.36,59.72,0.274,0.069,0.096,29666.54867,18026.19543,14897.16037
7/11/2017 3:10,23.88,41.35,4.913,0.106,0.074,29909.90033,19959.49367,24022.09205
2/16/2017 3:10,14.19,65.09,0.079,0.026,0.108,22362.71186,13491.79331,13812.42211
7/26/2017 14:20,34.44,33.72,4.907,843.0,65.02,42437.74086,30486.07595,33565.85774
6/11/2017 6:50,19.96,61.12,0.078,48.29,43.56,21793.90728,10470.68607,11011.93846
12/6/2017 8:40,5.566,85.3,4.913,19.71,13.01,25569.58175,19953.35993,7709.963986
4/22/2017 17:10,19.35,70.1,0.073,428.6,422.7,30771.66846,18161.30346,18577.45455
1/25/2017 21:40,11.33,65.04,0.087,0.07,0.093,42100.25316,26440.12158,24850.12048
7/22/2017 18:10,30.96,58.15,4.906,324.9,310.7,36243.98671,24725.31646,32963.34728
9/8/2017 10:00,24.39,74.9,0.306,522.0,74.4,34222.30088,22576.71518,14844.20838
1/18/2017 19:10,14.31,57.26,0.083,0.081,0.085,45101.77215,29613.37386,27585.54217
10/30/2017 17:00,21.2,71.8,4.924,88.5,73.3,32114.83589,25760.16598,12039.3921
7/12/2017 19:40,28.22,61.1,4.908,83.9,85.9,45480.39867,29627.8481,38741.42259
12/20/2017 4:50,14.42,73.9,0.076,0.066,0.148,21158.93536,16411.16907,8729.891957
9/20/2017 12:40,24.73,76.7,4.921,586.9,149.0,37510.0885,22965.90437,13826.35342
8/24/2017 1:20,21.31,74.5,4.913,0.084,0.107,31331.58713,20881.52059,21589.46708
9/26/2017 11:10,22.9,67.26,4.918,653.9,53.07,32240.70796,24144.69854,13608.6619
7/5/2017 3:30,24.05,85.7,4.918,0.066,0.156,28449.16944,18448.10127,20973.38912
4/11/2017 22:50,15.37,87.1,0.069,0.055,0.115,36302.2605,19283.09572,23941.81818
1/15/2017 1:10,11.85,86.2,0.082,0.091,0.108,20129.62025,19258.35866,16065.54217
4/2/2017 0:50,15.65,85.4,0.067,0.022,0.156,26698.12702,12332.38289,17489.45455
12/21/2017 20:00,16.05,71.9,0.072,0.037,0.115,39282.12928,32748.69592,15471.78872
2/24/2017 22:10,12.65,60.11,0.087,0.044,0.104,38587.11864,23456.53495,23097.88945
12/19/2017 7:50,11.08,87.2,0.079,0.055,0.174,22789.35361,18259.58883,6874.429772
6/14/2017 14:50,19.87,69.84,0.078,293.5,227.7,35984.10596,22932.22453,18473.35385
12/9/2017 21:40,12.9,69.69,0.076,0.07,0.141,36422.81369,30447.3765,15765.66627
1/8/2017 0:50,14.4,78.2,0.094,0.048,0.108,24966.07595,16508.20669,16730.60241
11/27/2017 19:50,13.78,79.4,0.074,0.062,0.063,39316.92308,33158.67769,16447.22892
5/8/2017 4:10,14.47,80.8,0.081,0.066,0.133,25255.86885,15128.17337,15023.80567
10/19/2017 16:30,21.59,75.9,4.918,183.2,141.6,35139.78118,23045.22822,12051.06383
9/22/2017 0:30,24.3,38.18,4.923,0.091,0.078,30316.46018,16914.76091,13614.54545
3/8/2017 15:20,15.31,67.42,0.074,245.0,236.7,35479.14894,19404.87805,15729.67742
8/31/2017 16:30,29.05,45.52,4.958,521.7,39.33,33843.99556,19855.12144,16967.02194
4/29/2017 14:50,25.03,36.4,0.075,806.0,43.46,33468.76211,21075.76375,18693.81818
6/15/2017 0:20,18.77,61.52,0.079,0.04,0.145,39747.81457,24631.18503,24552.36923
3/25/2017 22:30,13.74,61.11,0.086,0.048,0.13,37770.89362,22130.4878,23005.16129
2/5/2017 11:40,9.27,46.71,0.089,524.0,560.7,29404.0678,16435.25836,16539.01508
6/18/2017 15:40,23.23,71.3,0.067,758.0,60.82,33250.33113,19350.93555,20405.16923
8/28/2017 21:40,25.64,81.9,4.918,0.069,0.104,46207.85794,28051.10876,25260.94044
9/13/2017 5:10,20.9,65.16,0.275,0.069,0.078,27704.0708,17146.77755,13332.13483
4/17/2017 19:10,19.18,53.25,0.086,79.1,84.6,44467.94403,23502.64766,27746.90909
6/16/2017 4:00,16.38,77.5,0.07,0.069,0.119,30160.5298,19044.07484,18000.73846
10/8/2017 8:40,13.95,74.8,4.922,216.0,36.69,27205.60175,15359.75104,10714.65046
5/19/2017 0:10,19.61,67.65,0.079,0.077,0.085,30254.16393,18575.85139,18137.00405
4/7/2017 20:00,14.08,83.7,0.068,0.121,0.241,43382.90635,23216.70061,28817.45455
7/6/2017 8:00,24.52,80.0,4.916,258.8,227.9,28270.56478,18930.37975,17219.74895
9/6/2017 23:10,22.47,84.6,0.282,0.073,0.1,37006.72566,22655.30146,20121.75689
3/17/2017 0:50,10.73,81.7,0.071,0.066,0.126,26924.93617,15782.92683,15932.90323
5/13/2017 4:10,17.26,90.3,0.066,0.037,0.137,24701.90164,14463.15789,15035.46559
10/28/2017 6:50,12.63,86.8,4.914,0.051,0.13,21338.46827,17312.86307,8409.483283
11/28/2017 6:10,15.3,77.0,4.912,0.044,0.104,23230.76923,18699.17355,9281.927711
5/15/2017 11:10,20.98,67.5,4.925,845.0,276.3,35202.09836,21830.34056,18335.22267
9/21/2017 4:40,20.41,60.99,4.917,0.088,0.082,27920.70796,15904.3659,12555.50562
1/15/2017 23:50,15.83,58.64,0.082,0.066,0.078,29553.41772,18590.88146,18523.37349
8/8/2017 20:00,26.98,84.2,4.906,7.46,6.256,51916.71476,35536.21964,41307.08464
3/20/2017 16:10,15.42,61.0,0.083,272.3,251.3,32611.40426,20689.02439,15642.58065
6/27/2017 1:40,20.45,90.1,4.914,0.04,0.159,28393.11258,17700.6237,21740.30769
4/8/2017 12:20,13.99,89.8,0.067,117.0,105.3,34107.38428,19444.39919,19601.45455
4/12/2017 3:40,15.18,88.7,0.073,0.055,0.119,24304.84392,13069.24644,15872.0
9/30/2017 7:30,16.08,76.0,4.922,14.03,12.12,25524.95575,16076.50728,9013.60572
9/13/2017 2:30,21.3,61.49,0.272,0.088,0.074,27761.41593,16772.55717,13802.8192
8/26/2017 11:20,27.13,64.55,4.924,729.0,65.39,38466.05993,24876.87434,21577.42947
1/22/2017 9:30,12.25,64.47,0.086,80.1,78.6,26290.63291,12441.33739,13590.36145
1/18/2017 12:00,14.04,48.31,0.08,151.9,154.1,37391.39241,23277.81155,18795.18072
11/6/2017 4:20,18.8,79.7,0.068,0.044,0.159,21600.0,15753.71901,10351.80723
12/16/2017 19:50,14.64,78.8,0.086,0.048,0.145,38211.40684,31161.70604,15437.21489
10/25/2017 7:50,18.05,91.2,4.941,10.76,9.56,27747.57112,19243.56846,8572.887538
12/18/2017 9:20,8.49,93.9,0.087,85.9,77.1,27644.10646,21547.71402,7692.677071
12/13/2017 8:30,13.02,57.21,0.082,6.291,6.174,24815.20913,19180.1166,7537.094838
9/27/2017 8:30,20.3,88.2,4.913,195.5,49.98,31240.35398,19354.67775,10761.02145
4/27/2017 21:20,18.48,63.5,0.083,0.048,0.126,42719.48332,26149.49084,25192.72727
6/29/2017 14:00,30.07,50.83,0.07,816.0,144.6,35265.69536,20013.30561,23081.35385
6/7/2017 8:00,20.28,86.3,0.072,137.7,110.4,24692.98013,16323.49272,11514.09231
9/11/2017 10:30,23.82,65.19,0.255,459.0,232.4,35012.38938,24058.62786,11978.91726
10/14/2017 22:50,18.68,83.7,0.078,0.048,0.141,36255.22976,21726.97095,15908.57143
6/7/2017 9:10,20.93,83.4,0.068,257.2,218.9,28265.96026,18407.90021,13629.04615
7/26/2017 23:40,27.73,45.68,4.911,0.077,0.137,40390.16611,28541.77215,36644.68619
9/8/2017 11:20,25.03,72.3,0.318,669.4,77.4,37573.80531,23516.00832,16056.22063
3/7/2017 22:40,10.96,83.6,0.072,0.04,0.108,35552.68085,24870.73171,22296.77419
9/28/2017 23:10,20.26,83.9,4.915,0.077,0.159,34891.32743,23759.25156,13420.38815
2/11/2017 3:40,12.34,77.2,4.915,0.044,0.122,22320.0,13068.69301,14153.96985
7/26/2017 10:10,31.37,34.32,4.906,648.6,57.01,39599.20266,27436.70886,29529.03766
4/24/2017 22:20,17.34,72.5,0.08,0.044,0.126,37908.11625,21475.35642,24872.72727
5/9/2017 3:00,18.52,87.5,0.076,0.04,0.1,24991.47541,15091.02167,15519.35223
5/6/2017 6:10,14.13,87.0,4.916,1.35,1.183,21604.72131,13103.40557,10639.67611
3/3/2017 18:20,19.76,56.33,4.914,109.3,121.6,40258.7234,23571.95122,22912.25806
3/2/2017 11:00,15.8,78.9,0.084,537.6,59.75,31600.34043,22009.7561,15880.64516
1/10/2017 13:20,16.24,63.68,0.077,496.8,95.8,35386.32911,21023.70821,16938.79518
1/12/2017 23:20,15.16,83.9,0.077,0.062,0.096,32876.96203,20246.80851,20356.62651
7/7/2017 19:20,35.38,27.98,4.912,119.2,116.9,36932.89037,24846.83544,28540.9205
1/27/2017 1:40,8.87,84.2,0.088,0.106,0.126,24449.62025,15359.27052,15336.86747
10/28/2017 14:10,20.77,66.38,4.924,564.6,52.54,31364.90153,26152.28216,11922.67477
7/26/2017 12:30,34.21,39.92,4.907,865.0,60.5,43145.78073,29384.81013,33186.27615
5/23/2017 19:50,18.47,66.5,4.923,41.65,41.8,45828.19672,28465.63467,26077.40891
11/19/2017 19:40,16.79,77.7,0.083,0.033,0.059,37655.38462,30008.67769,17112.28916
9/13/2017 21:40,21.98,67.49,0.284,0.051,0.119,44085.66372,26782.95218,21286.70072
6/30/2017 23:40,21.3,70.2,4.92,0.088,0.115,38107.54967,24399.1684,29018.58462
11/6/2017 23:40,19.79,79.2,0.071,0.059,0.111,27876.92308,22455.3719,12931.08434
12/16/2017 10:40,13.48,74.0,0.083,329.0,33.02,30004.56274,23458.72967,9115.966387
6/22/2017 15:00,29.21,29.92,4.922,827.0,46.1,37954.96689,23482.32848,20151.13846
11/11/2017 8:40,18.03,72.9,0.076,36.84,36.75,23440.0,18680.57851,8125.301205
4/1/2017 16:10,16.44,78.1,0.07,186.5,170.2,33195.95264,15070.87576,18024.72727
5/19/2017 8:10,17.85,73.3,0.08,307.4,289.7,28642.62295,18631.57895,12720.97166
12/6/2017 15:20,17.07,37.19,0.089,358.8,90.2,30746.76806,25977.29365,9870.828331
7/17/2017 12:40,29.98,55.13,4.917,866.0,83.8,41500.06645,28063.29114,30728.03347
6/12/2017 9:50,19.98,53.09,0.081,252.9,189.5,30783.57616,17195.4262,14373.41538
10/30/2017 8:50,16.3,86.6,4.916,100.7,71.8,27092.1663,20726.14108,8952.218845
5/24/2017 20:20,18.96,72.5,4.926,4.258,3.507,47439.7377,28892.87926,26252.30769
7/20/2017 21:10,28.25,54.35,0.067,0.121,0.078,48197.74086,31420.25316,42127.53138
10/24/2017 15:50,21.42,66.14,4.92,199.0,162.1,34629.32166,22880.91286,12173.61702
4/12/2017 4:30,15.12,89.3,0.068,0.073,0.111,25532.48654,13960.08147,16343.27273
7/23/2017 17:00,31.35,28.54,4.908,566.8,30.83,34228.30565,22613.92405,32089.70711
4/29/2017 6:20,12.72,76.0,0.08,1.957,1.69,21527.14747,12621.99593,11409.45455
6/16/2017 1:10,18.5,77.5,0.074,0.055,0.133,38997.61589,24279.41788,25131.32308
8/18/2017 15:30,27.1,63.19,0.064,688.8,57.56,39520.8879,27252.79831,26193.8558
4/9/2017 17:10,16.16,79.6,0.071,177.9,165.4,30275.65124,15279.83707,18181.81818
4/22/2017 2:10,13.31,88.8,0.072,0.026,0.096,23908.03014,13472.50509,15319.27273
10/5/2017 7:30,23.36,67.36,4.917,20.08,16.02,28245.4267,17809.54357,9459.93921
7/14/2017 18:00,27.54,68.83,4.914,361.7,189.0,33737.14286,24224.05063,29131.38075
12/11/2017 10:40,6.602,93.5,0.083,329.1,51.76,31245.62738,25656.94998,10596.87875
11/2/2017 5:00,19.16,55.2,0.082,0.08,0.07,22923.07692,18502.06612,10756.62651
9/19/2017 9:50,22.05,87.4,4.914,150.9,124.6,34324.24779,21390.43659,12708.47804
3/16/2017 13:20,16.15,66.42,0.074,249.9,225.1,38518.46809,22887.80488,18087.09677
12/8/2017 14:20,17.02,47.73,0.083,478.2,85.8,30101.90114,25811.59865,9755.582233
12/5/2017 14:20,16.91,42.26,0.085,454.5,33.2,31507.22433,25550.16876,9997.59904
8/3/2017 4:10,22.92,73.7,4.912,0.059,0.104,29963.50721,19535.79725,19886.1442
3/27/2017 3:00,12.17,85.6,0.084,0.022,0.182,23162.55319,12124.39024,13842.58065
5/9/2017 18:40,20.21,79.4,4.923,195.4,205.6,34912.52459,21343.65325,18440.16194
8/21/2017 7:30,23.56,83.1,4.918,83.0,48.17,25999.91121,16806.3358,17280.0
12/20/2017 1:40,14.45,80.1,0.075,0.048,0.174,22034.98099,18068.11905,9352.220888
3/21/2017 9:50,13.05,84.0,0.08,109.6,99.8,27880.85106,18234.14634,13511.6129
12/16/2017 12:40,17.02,63.32,0.082,481.3,34.43,30649.42966,25130.4081,9455.942377
4/10/2017 5:50,14.42,85.8,0.068,0.059,0.2,21006.32939,11918.12627,12084.36364
1/18/2017 2:10,11.6,57.6,0.087,0.091,0.096,22900.25316,14144.68085,14428.91566
3/27/2017 5:50,11.37,87.2,0.081,0.037,0.167,24780.25532,13134.14634,13000.64516
7/10/2017 8:50,24.97,42.16,4.917,447.2,427.0,33660.59801,20981.01266,22762.84519
3/24/2017 13:30,15.52,60.63,0.08,735.0,216.9,32807.48936,21859.7561,16124.51613
10/5/2017 1:20,23.24,62.32,4.921,0.11,0.082,27924.02626,16308.29876,13218.23708
12/8/2017 6:50,9.27,65.97,0.08,0.073,0.13,21773.38403,18557.83983,8643.457383
9/26/2017 20:20,21.95,68.86,4.947,0.099,0.082,47392.56637,27389.18919,20704.2288
2/1/2017 19:50,10.76,56.99,4.917,0.11,0.082,43187.79661,25429.78723,25181.90955
6/3/2017 22:40,20.45,82.6,0.071,0.062,0.115,45062.78146,24578.79418,26318.76923
11/9/2017 12:00,20.63,71.5,0.07,248.2,230.8,30984.61538,24913.63636,18297.83133
7/6/2017 3:40,24.3,84.1,4.916,0.106,0.119,28136.6113,18356.96203,21124.01674
6/16/2017 8:10,21.07,67.59,0.071,370.4,365.2,25354.17219,16795.0104,11909.90769
11/15/2017 7:40,12.37,87.1,0.082,1.013,0.904,21329.23077,16806.19835,8587.951807
4/28/2017 9:30,18.57,58.26,0.083,570.7,99.1,31955.90958,21160.08147,15074.90909
7/27/2017 18:50,28.38,61.65,4.908,181.2,172.5,39860.7309,28481.01266,36078.32636
12/21/2017 7:20,16.13,71.8,0.074,0.055,0.126,22941.44487,18955.50782,6615.12605
1/28/2017 15:50,17.34,49.51,4.92,382.3,70.2,32457.72152,20097.26444,16609.15663
11/26/2017 13:00,19.89,43.11,4.917,504.5,42.49,31076.92308,22440.49587,10554.21687
9/29/2017 7:50,17.52,85.5,4.914,46.2,35.5,28596.10619,20054.46985,7831.011236
10/24/2017 8:40,18.12,87.4,4.913,51.07,44.0,30495.22976,20386.30705,9535.805471
8/21/2017 23:20,23.58,58.69,4.926,0.088,0.082,39776.60377,27051.31996,28775.92476
4/30/2017 2:50,14.76,81.4,0.083,0.073,0.156,22891.19483,13373.52342,14976.0
6/2/2017 17:10,22.68,70.7,0.07,517.3,113.1,37548.07947,21124.74012,18455.63077
2/11/2017 12:20,15.24,65.08,0.075,382.6,335.8,34309.83051,20753.79939,17060.0201
6/25/2017 4:30,19.91,82.5,4.919,0.044,0.185,28278.6755,15459.04366,19235.44615
5/20/2017 19:10,20.16,67.65,0.071,132.9,139.4,35441.31148,23338.69969,22457.00405
8/31/2017 19:20,25.95,51.21,4.925,40.85,45.27,45945.74917,27214.78353,22516.36364
11/22/2017 9:30,9.83,79.1,4.918,231.4,46.31,26498.46154,23050.41322,8709.39759
12/30/2017 0:40,12.7,54.54,0.079,0.04,0.13,25076.80608,21996.93157,11697.47899
5/24/2017 12:50,17.48,80.6,4.92,520.3,374.7,37292.06557,23788.23529,15286.15385
3/28/2017 20:00,20.19,50.65,4.917,0.124,0.185,44719.65957,26846.34146,25467.09677
10/23/2017 20:00,20.54,78.3,4.912,0.044,0.141,45752.29759,28333.19502,19013.25228
7/1/2017 20:50,27.52,45.13,4.921,0.841,0.7,45046.64452,28686.07595,36271.12971
2/18/2017 11:10,13.53,79.0,0.069,78.7,79.3,34419.66102,19327.65957,16567.9598
8/12/2017 2:10,27.5,31.54,4.907,0.088,0.104,29669.43396,21584.79409,23208.52665
3/24/2017 2:40,9.12,69.01,0.08,0.051,0.159,22476.25532,13057.31707,14243.22581
6/27/2017 8:20,20.98,88.6,4.912,166.0,127.7,21476.02649,12270.68607,15330.46154
8/5/2017 13:00,29.49,60.52,4.903,553.8,339.7,40601.28746,28777.19113,27638.36991
9/2/2017 1:20,21.21,59.49,4.922,0.099,0.059,28169.20354,16918.50312,15614.95403
5/3/2017 10:20,22.54,45.11,0.08,414.0,301.4,29599.47541,21912.0743,15507.69231
6/15/2017 21:20,22.01,55.57,0.071,0.077,0.082,45406.09272,27849.48025,28274.21538
11/4/2017 7:10,13.92,87.4,0.083,0.033,0.156,20806.15385,16348.76033,8055.903614
9/30/2017 18:30,22.49,73.6,4.916,50.42,48.0,41836.46018,26805.40541,19998.20225
4/3/2017 5:10,14.37,89.4,0.075,0.022,0.137,24094.0366,13476.17108,15284.36364
7/16/2017 7:40,25.82,89.2,4.917,204.0,169.9,26746.04651,16108.86076,21045.69038
12/23/2017 9:20,8.92,86.6,0.085,75.1,60.74,26512.54753,20457.80914,8182.472989
11/25/2017 1:30,17.5,54.59,0.078,0.077,0.063,23138.46154,18732.64463,10513.73494
2/7/2017 18:30,9.66,74.5,0.07,10.61,10.57,41882.0339,24806.07903,24747.73869
3/16/2017 17:10,12.94,77.6,0.082,37.9,34.88,35344.34043,21665.85366,16838.70968
9/30/2017 15:30,23.58,68.83,4.924,548.5,63.49,27595.75221,22281.08108,13749.86721
10/17/2017 19:20,19.74,82.5,0.08,0.069,0.082,46918.16193,29080.08299,19923.64742
7/28/2017 0:40,27.04,64.32,4.907,0.11,0.082,35988.83721,25613.92405,32999.49791
7/7/2017 22:50,29.93,34.98,4.919,0.106,0.089,42469.63455,27201.26582,32553.64017
7/15/2017 9:40,27.22,70.8,4.912,522.0,183.9,34591.89369,23878.48101,25612.71967
9/23/2017 19:40,22.24,79.7,4.923,0.091,0.119,46041.76991,25757.58836,21063.12564
9/22/2017 13:40,30.12,24.27,4.922,235.4,72.3,34655.57522,21124.74012,13579.24413
11/12/2017 15:40,20.59,66.74,0.072,366.5,372.8,27796.92308,20488.01653,17470.84337
2/1/2017 11:10,11.29,60.33,4.919,543.1,572.6,32930.84746,20389.05775,15641.72864
3/10/2017 12:20,17.2,66.56,0.082,730.0,52.94,33885.95745,21442.68293,16333.54839
12/2/2017 19:10,15.97,62.12,0.082,0.055,0.156,36958.1749,29825.09972,16313.08523
12/10/2017 20:50,11.4,80.1,0.089,0.077,0.115,37019.01141,30852.40871,16007.68307
3/12/2017 10:20,14.36,63.68,0.127,361.7,82.3,29277.95745,16668.29268,15619.35484
11/8/2017 12:10,21.85,60.24,0.073,462.1,431.7,29803.07692,26639.2562,16944.57831
7/20/2017 17:10,32.1,41.68,0.065,428.7,153.1,37768.50498,25948.10127,31029.2887
6/8/2017 8:40,20.3,87.6,0.067,161.7,130.2,25989.93377,17360.08316,12033.96923
4/25/2017 19:10,18.17,67.13,0.081,114.4,115.2,45050.76426,21893.27902,27473.45455
5/6/2017 8:40,18.2,79.6,4.917,445.3,428.3,29675.01639,18375.2322,13572.14575
3/20/2017 8:00,10.11,89.6,0.082,27.46,25.69,23799.82979,15208.53659,10817.41935
9/4/2017 9:10,19.87,66.19,0.202,172.6,95.8,29061.23894,16727.65073,13343.90194
6/16/2017 21:40,21.18,71.4,0.073,0.066,0.096,44134.56954,26850.31185,27648.0
7/15/2017 0:20,25.33,82.1,4.916,0.088,0.148,31606.64452,24691.13924,32047.53138
2/24/2017 2:00,15.8,61.72,0.079,0.037,0.115,23705.08475,14337.99392,14767.59799
9/9/2017 13:20,25.57,68.59,0.261,777.0,75.9,36777.34513,22232.43243,16168.00817
7/19/2017 17:00,33.45,32.65,4.914,538.8,71.6,40166.9103,25739.24051,31667.94979
2/4/2017 7:20,10.59,81.7,0.08,0.091,0.152,20513.89831,11576.8997,10773.22613
10/19/2017 14:30,23.36,67.11,4.921,184.1,158.0,36097.68053,23392.53112,12319.51368
7/5/2017 14:00,28.39,62.37,4.92,866.0,100.0,39095.28239,26213.92405,26100.75314
6/7/2017 1:00,20.1,89.4,0.065,0.059,0.126,37916.82119,23650.72765,23282.21538
10/4/2017 17:50,25.88,58.95,4.916,71.0,57.4,38246.65208,23048.96266,16159.51368
7/29/2017 2:30,26.69,39.88,4.908,0.095,0.13,31204.78405,21732.91139,23473.80753
11/28/2017 3:20,12.91,88.4,0.071,0.037,0.167,21563.07692,17412.39669,9640.481928
8/5/2017 13:40,29.12,62.25,4.905,810.0,375.5,41093.54051,28632.73495,27788.84013
6/26/2017 14:30,25.67,65.61,4.925,862.0,54.88,29912.58278,16877.33888,20369.72308
2/19/2017 7:10,13.76,71.0,0.069,0.095,0.1,18909.15254,10851.06383,10460.62312
2/26/2017 2:40,12.28,66.96,0.086,0.04,0.141,23595.25424,13156.231,14507.09548
12/8/2017 21:00,11.71,70.8,0.08,0.051,0.163,37603.04183,33035.90058,16071.06843
6/13/2017 0:00,18.76,57.12,0.081,0.051,0.078,41527.94702,23549.68815,24800.49231
12/14/2017 4:50,11.86,65.42,0.086,0.059,0.111,21621.29278,16970.84995,8689.555822
12/17/2017 18:30,15.83,72.8,4.914,0.084,0.178,37560.45627,30808.22338,15408.40336
7/10/2017 10:50,31.3,26.02,4.916,755.0,66.9,38266.04651,25879.74684,26504.43515
10/17/2017 9:40,20.07,92.7,0.083,84.3,71.8,34736.45514,21144.39834,9868.449848
6/26/2017 3:20,19.32,89.0,4.917,0.037,0.111,34661.72185,19654.05405,24782.76923
7/19/2017 2:30,23.47,51.22,4.916,0.102,0.107,29929.03654,20350.63291,26209.20502
5/21/2017 20:10,19.16,63.83,0.073,9.83,8.42,43939.67213,24980.80495,26502.99595
12/12/2017 4:30,16.68,65.59,0.082,0.077,0.141,21158.93536,16576.86407,9029.531813
6/13/2017 14:50,23.64,38.94,0.078,504.0,231.9,35717.08609,22228.69023,18461.53846
10/20/2017 5:20,17.34,89.8,4.943,0.102,0.052,26808.57768,17592.94606,10761.33739
2/12/2017 20:40,12.49,87.4,0.072,0.037,0.237,43120.67797,26049.84802,26513.36683
1/26/2017 5:10,6.94,77.0,0.082,0.051,0.163,22900.25316,14410.94225,13989.39759
9/29/2017 2:40,19.78,84.3,4.918,0.08,0.137,27207.07965,18370.47817,9807.885598
6/23/2017 14:40,28.42,37.22,4.915,860.0,50.06,38527.15232,23392.51559,19678.52308
8/19/2017 6:40,23.03,82.8,0.065,3.407,2.574,25782.55272,15122.28089,15444.26332
1/23/2017 3:50,9.14,80.6,0.087,0.037,0.13,22001.01266,13229.17933,14162.89157
8/16/2017 16:00,29.66,44.38,4.908,649.3,36.22,40869.78912,27404.85744,26097.55486
8/3/2017 15:50,29.83,45.99,4.904,648.5,117.4,39329.101,29647.72967,26308.21317
12/27/2017 0:00,15.28,53.31,0.08,0.066,0.111,26853.23194,23112.61123,11772.38896
5/19/2017 0:50,18.6,73.3,0.075,0.048,0.119,27975.34426,16926.31579,16982.67206
8/1/2017 15:20,28.59,71.4,4.905,722.0,201.5,41151.07658,28127.13833,27301.31661
6/30/2017 19:10,27.37,45.93,4.923,159.6,155.5,33987.81457,21865.69647,25308.55385
12/16/2017 17:10,17.48,62.85,0.083,84.6,96.1,32912.54753,27258.6683,13691.23649
4/8/2017 14:40,14.25,88.9,0.071,102.9,93.8,32644.13348,17673.72709,18810.18182
2/21/2017 8:20,10.69,70.2,0.086,13.08,13.24,24778.98305,16413.37386,11340.54271
5/28/2017 9:10,21.77,67.26,0.082,136.9,110.4,22901.5082,12880.49536,11788.17814
8/20/2017 16:10,27.13,75.7,4.926,315.5,231.1,35333.54051,22865.89229,26007.27273
7/17/2017 7:10,24.18,80.5,4.922,109.3,96.0,27141.52824,18356.96203,19232.13389
9/18/2017 7:50,21.92,77.2,4.913,27.9,23.27,27168.84956,17693.13929,10678.65169
6/24/2017 10:50,22.75,71.2,4.919,774.0,69.53,31610.06623,17666.94387,17333.16923
9/26/2017 0:30,19.05,85.5,4.914,0.084,0.119,29985.13274,17356.34096,13938.14096
3/16/2017 15:30,16.47,67.02,0.073,104.3,97.5,36079.65957,22496.34146,17367.09677
6/19/2017 1:30,20.76,82.9,0.068,0.062,0.141,39925.82781,24481.49688,25934.76923
7/23/2017 11:20,30.97,29.28,4.908,807.0,47.18,34591.89369,23259.49367,30920.83682
6/5/2017 16:40,21.79,79.7,0.064,296.1,201.2,34687.15232,21629.93763,18739.2
2/3/2017 7:40,12.74,74.3,4.915,0.048,0.085,21593.89831,13422.4924,10211.69849
3/15/2017 20:20,14.0,60.71,0.075,0.059,0.122,44180.42553,26063.41463,25954.83871
2/3/2017 7:10,12.91,73.0,4.916,0.077,0.093,21386.44068,13407.90274,11467.8995
11/2/2017 13:40,22.42,49.03,0.082,717.0,657.5,31969.23077,24612.39669,12537.83133
10/15/2017 16:00,22.44,73.5,0.069,180.0,143.4,32581.18162,18489.21162,12249.48328
1/2/2017 3:10,10.58,78.6,0.075,0.055,0.137,20135.6962,13480.85106,13966.26506
1/5/2017 15:50,18.34,52.42,0.086,295.5,236.0,31862.27848,21235.25836,15886.26506
11/23/2017 22:00,10.6,70.9,4.917,0.059,0.074,34640.0,29149.58678,15117.10843
